Company Name,URL,Industry
Avenue Therapeutics,https://www.investing.com/equities/avenue-therapeutics-inc-ratios,Biotechnology & Medical Research
OpGen,https://www.investing.com/equities/opgen-inc-ratios,Biotechnology & Medical Research
American Blockchain,https://www.investing.com/equities/solpower-corp-ratios,Investment Holding Companies
Nuzee,https://www.investing.com/equities/nuzee-ratios,Food & Tobacco
Gold Ent Group New,https://www.investing.com/equities/gold-ent-group-new-ratios,Investment Holding Companies
Greenbrook TMS,https://www.investing.com/equities/greenbrook-tms-ratios,Healthcare Providers & Services
Galenfeha,https://www.investing.com/equities/galenfeha-inc-ratios,Oil & Gas Related Equipment and Services
Taoping,https://www.investing.com/equities/china-information-ratios,"Computers, Phones & Household Electronics"
Kronos Advanced Tech,https://www.investing.com/equities/kronos-advanced-tech-ratios,Professional & Commercial Services
BMCS Sumcoin Index Fund,https://www.investing.com/equities/biotech-medics-ne-ratios,Investment Banking & Investment Services
Baosheng Media Group Holdings,https://www.investing.com/equities/baosheng-media-group-holdings-ratios,Media & Publishing
Bevcanna,https://www.investing.com/equities/bevcanna-enterprises-inc-ratios?cid=1161152,Beverages
A1 Group,https://www.investing.com/equities/freebutton-inc-ratios,Investment Holding Companies
Semantix,https://www.investing.com/equities/alpha-capital-acquisition-ratios,Software & IT Services
Juva Life,https://www.investing.com/equities/juva-life-ratios?cid=1206132,Pharmaceuticals
Clubhouse Media,https://www.investing.com/equities/clubhouse-media-ratios,Media & Publishing
Sonoma Pharma,https://www.investing.com/equities/oculus-innovative-ratios,Pharmaceuticals
Northstar Global,https://www.investing.com/equities/northstar-global-bus-ratios,Pharmaceuticals
Goldrich Mining,https://www.investing.com/equities/goldrich-mining-ratios,Metals & Mining
Golden Triangle Ventures,https://www.investing.com/equities/texas-oil-ratios,Professional & Commercial Services
Phio Pharma,https://www.investing.com/equities/rxi-pharmac-ratios,Biotechnology & Medical Research
Scorpius Holdings,https://www.investing.com/equities/heat-biolog-ratios,Pharmaceuticals
Netcapital,https://www.investing.com/equities/valuesetters-ratios,Financial Technology (Fintech) & Infrastructure
Davidstea Inc,https://www.investing.com/equities/davidstea-inc-ratios,Food & Drug Retailing
Avinger,https://www.investing.com/equities/avinger-inc-ratios,Healthcare Equipment & Supplies
Thunder Mountain,https://www.investing.com/equities/thunder-mountain-gold-inc-ratios,Metals & Mining
Fernhill,https://www.investing.com/equities/fernhill-ratios,Software & IT Services
InCapta,https://www.investing.com/equities/tbc-global-news-ratios,Media & Publishing
Golden Ridge,https://www.investing.com/equities/88-capital-corp-ratios?cid=1095984,Metals & Mining
WeWork,https://www.investing.com/equities/wework-ratios,Real Estate Operations
Clifton Mining Co,https://www.investing.com/equities/clifton-mining-co-ratios,Real Estate Operations
Hempacco,https://www.investing.com/equities/hempacco-ratios,Food & Tobacco
Ubiquitech Software,https://www.investing.com/equities/ubiquitech-software-ratios,Software & IT Services
Inception Mining Inc,https://www.investing.com/equities/inception-mining-inc-ratios,Metals & Mining
Livewire Ergogenics,https://www.investing.com/equities/livewire-ergogenics-ratios,Healthcare Providers & Services
Gold River Prods Inc,https://www.investing.com/equities/gold-river-prods-inc-ratios,Pharmaceuticals
Gathid,https://www.investing.com/equities/rightcrowd-ltd-ratios?cid=51195,Software & IT Services
Interactive Strength,https://www.investing.com/equities/interactive-strength-ratios,Hotels & Entertainment Services
Aerwins Tech,https://www.investing.com/equities/pono-capital-ratios,Aerospace & Defense
SenesTech,https://www.investing.com/equities/senestech-inc-ratios,Biotechnology & Medical Research
Gold And Gemstone,https://www.investing.com/equities/gold-and-gemstone-ratios,Metals & Mining
GEMXX,https://www.investing.com/equities/brainybrawn-ratios,Textiles & Apparel
XChange TECINC DRC,https://www.investing.com/equities/q-and-k-international-group-ltd-ratios,Real Estate Operations
Resonate Blends,https://www.investing.com/equities/textmunication-ratios,Pharmaceuticals
XTRA Bitcoin Inc,https://www.investing.com/equities/therapy-cells-inc-ratios,Financial Technology (Fintech) & Infrastructure
Indo Global Exchange,https://www.investing.com/equities/indo-global-exchange-ratios,Investment Banking & Investment Services
Searchlight Minerals,https://www.investing.com/equities/searchlight-minerals-ratios,Metals & Mining
TuanChe ,https://www.investing.com/equities/tuanche-ratios,Professional & Commercial Services
Sycamore Entmt Grp,https://www.investing.com/equities/sycamore-entmt-grp-ratios,Media & Publishing
Spanish Broadcasting System,https://www.investing.com/equities/spanish-broadcast-ratios,Media & Publishing
Golden Lake Exploration,https://www.investing.com/equities/golden-lake-exploration-ratios?cid=1166397,Metals & Mining
Argentum 47,https://www.investing.com/equities/global-equity-ratios,Financial Technology (Fintech) & Infrastructure
"Fuse Science, Inc","https://www.investing.com/equities/fuse-science,-inc-ratios",Aerospace & Defense
Silverton Adventures,https://www.investing.com/equities/silverton-adventures-ratios,Professional & Commercial Services
Quantum Capital,https://www.investing.com/equities/lts-nutraceuticals-ratios,Real Estate Operations
Empower Clinics,https://www.investing.com/equities/empower-clinics-ratios?cid=51620,Healthcare Providers & Services
Sparta Commercial Services,https://www.investing.com/equities/sparta-comm-services-ratios,Software & IT Services
Creatd,https://www.investing.com/equities/jerrick-media-ratios,Software & IT Services
Cavitation Techs Inc,https://www.investing.com/equities/cavitation-techs-inc-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
Helius Medical A,https://www.investing.com/equities/helius-medical-technologies-inc-a-ratios,Healthcare Equipment & Supplies
Auddia,https://www.investing.com/equities/auddia-ratios,Software & IT Services
VSBLTY Groupe,https://www.investing.com/equities/vsblty-groupe-ratios?cid=1131129,Software & IT Services
Track Group,https://www.investing.com/equities/track-group-inc-ratios?cid=1206130,Communications & Networking
Centr Brands,https://www.investing.com/equities/centr-brands-corp-otc-ratios,Beverages
Axim Biotech,https://www.investing.com/equities/axim-biotech-ratios,Biotechnology & Medical Research
Biostax,https://www.investing.com/equities/tni-biotech-inc-ratios,Biotechnology & Medical Research
Tantech Holdings Ltd,https://www.investing.com/equities/tantech-holdings-ltd-ratios,Personal & Household Products & Services
Resgreen Group Intl,https://www.investing.com/equities/uranium-hunter-corp-ratios,Automobiles & Auto Parts
iMining Technologies,https://www.investing.com/equities/parlane-resource-corp-ratios?cid=1196250,Financial Technology (Fintech) & Infrastructure
Fidelity Minerals,https://www.investing.com/equities/strait-minerals-inc-ratios?cid=963639,Metals & Mining
Blueberries Medical,https://www.investing.com/equities/blueberries-medical-ratios?cid=1123419,Food & Drug Retailing
International Star,https://www.investing.com/equities/intl-star-inc-ratios,Media & Publishing
Aditx,https://www.investing.com/equities/aditx-therapeutics-inc-ratios,Biotechnology & Medical Research
Carex Blockchain Platform,https://www.investing.com/equities/eyecity.com-inc-ratios,Metals & Mining
Petros Pharmaceuticals,https://www.investing.com/equities/petros-pharmaceuticals-ratios,Biotechnology & Medical Research
Zhongchao,https://www.investing.com/equities/zhongchao-inc-ratios,Professional & Business Education
ERHC Energy,https://www.investing.com/equities/erhc-energy-inc-ratios,Oil & Gas
BIO-Key,https://www.investing.com/equities/bio-key-intl-inc-ratios,Electronic Equipment & Parts
Digital Brands Group,https://www.investing.com/equities/digital-brands-group-inc-ratios,Specialty Retailers
Hong Yuan Holding Group,https://www.investing.com/equities/cereplast-ratios,Investment Holding Companies
Three Sixty Solar,https://www.investing.com/equities/three-sixty-solar-ratios,Electrical Utilities & IPPs
Moovly Media,https://www.investing.com/equities/moovly-media-inc-ratios?cid=1052777,Software & IT Services
Altamira Therapeutics,https://www.investing.com/equities/auris-mdl-h-ratios,Biotechnology & Medical Research
Star Gold Corp,https://www.investing.com/equities/star-gold-corp-ratios,Metals & Mining
United American Healthcare,https://www.investing.com/equities/united-american-healthcare-ratios,Investment Holding Companies
Alzamend Neuro,https://www.investing.com/equities/alzamend-neuro-ratios,Biotechnology & Medical Research
Jadeart,https://www.investing.com/equities/jadeart-ratios,Textiles & Apparel
Omid Holdings Inc,"https://www.investing.com/equities/av1-group,-inc.-ratios",Food & Tobacco
Saddle Ranch Media,https://www.investing.com/equities/saddle-ranch-media-ratios,Media & Publishing
Meiwu Technology,https://www.investing.com/equities/wunong-net-technology-co-ratios,Diversified Retail
Ebet Inc,https://www.investing.com/equities/esports-technologies-ratios,Hotels & Entertainment Services
Small Business Development,https://www.investing.com/equities/small-bus-dev-group-ratios,Investment Banking & Investment Services
Innerscope Advertising,https://www.investing.com/equities/innerscope-advertising-agency-inc-ratios,Healthcare Equipment & Supplies
Sharplink Gaming,https://www.investing.com/equities/mer-telemanagemen-ratios,Software & IT Services
Gulf Coast,https://www.investing.com/equities/gulf-coast-ratios,Oil & Gas
Baru Gold,https://www.investing.com/equities/east-asia-minerals-corp-ratios?cid=52010,Metals & Mining
AuraSource,https://www.investing.com/equities/aurasource-ratios,Metals & Mining
ATWEC Tech,https://www.investing.com/equities/atwec-tech-ratios,Communications & Networking
Vapor Group Inc,https://www.investing.com/equities/avworks-aviation-ratios,Pharmaceuticals
Exicure,https://www.investing.com/equities/exicure-ratios,Biotechnology & Medical Research
Foxo Tech,https://www.investing.com/equities/delwinds-insurance-acquisition-ratios,Software & IT Services
Wialan Technologies,https://www.investing.com/equities/wialan-technologies-ratios,Telecommunications Services
Emo Capital,https://www.investing.com/equities/emo-capital-corp.-ratios,Investment Banking & Investment Services
CDTi Advanced Materials,https://www.investing.com/equities/clean-diesel-tech-ratios,Automobiles & Auto Parts
Bridgetown Holdings,https://www.investing.com/equities/bridgetown-holdings-wnt-ratios,Software & IT Services
Scisparc,https://www.investing.com/equities/scisparc-ratios,Pharmaceuticals
Power REIT Pref,https://www.investing.com/equities/power-reit-pref-ratios,Residential & Commercial REITs
Video Display,https://www.investing.com/equities/video-display-corp-ratios,Specialty Retailers
Power REIT,https://www.investing.com/equities/power-reit-ratios,Residential & Commercial REITs
Affinor Growers Inc,https://www.investing.com/equities/affinor-growers-ratios?cid=964537,Food & Tobacco
Cemtrex,https://www.investing.com/equities/cemtrex-new-ratios,Professional & Commercial Services
Cemtrex Pref,https://www.investing.com/equities/cemtrex-inc-pref-ratios,Professional & Commercial Services
Yulong Eco-Materials,https://www.investing.com/equities/yulong-eco-materials-ltd-ratios,Construction Materials
Hollund Ind Marine,https://www.investing.com/equities/hollund-ind-marine-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
Harvest Oil,https://www.investing.com/equities/harvest-oil-ratios,Oil & Gas
CTT Pharma,https://www.investing.com/equities/ctt-pharma-ratios,Biotechnology & Medical Research
NovaBay Pharmaceuticals,https://www.investing.com/equities/novabay-pharmaceuticals-inc-ratios,Biotechnology & Medical Research
TGI Solar Power Group,https://www.investing.com/equities/tgi-solar-power-group-ratios,Professional & Commercial Services
G Medical,https://www.investing.com/equities/g-medical-innovations-ratios,Healthcare Equipment & Supplies
Rushnet Inc,https://www.investing.com/equities/rushnet-inc-ratios,Professional & Commercial Services
Renewable Energy Power,https://www.investing.com/equities/renewable-energy-and-power-inc-ratios,Textiles & Apparel
Imac,https://www.investing.com/equities/imac-holdings-inc-ratios,Healthcare Providers & Services
Veritas Farms,https://www.investing.com/equities/veritas-farms-ratios,Healthcare Providers & Services
RepliCel Life Sciences,https://www.investing.com/equities/replicel-life-sciences-inc-ratios?cid=50963,Biotechnology & Medical Research
Themac Resources Group,https://www.investing.com/equities/themac-resources-group-limited-ratios?cid=52077,Metals & Mining
Scinai,https://www.investing.com/equities/biondvax-pharma-adr-ratios,Biotechnology & Medical Research
Basanite,https://www.investing.com/equities/basanite-ratios,Construction & Engineering
Stelmine Canada,https://www.investing.com/equities/stelmine-canada-ltd-ratios?cid=1186142,Metals & Mining
Century Global,https://www.investing.com/equities/century-iron-mines-corporation-ratios?cid=973698,Metals & Mining
PDG Realty,https://www.investing.com/equities/pdg-realty-ratios,Investment Holding Companies
ReTo Eco-Solutions,https://www.investing.com/equities/reto-eco-solutions-ratios,Construction Materials
Blue Star Foods,https://www.investing.com/equities/blue-star-foods-ratios,Food & Tobacco
Valiant Eagle Inc,https://www.investing.com/equities/purespectrum-ratios,Homebuilding & Construction Supplies
Roan Holdings,https://www.investing.com/equities/dt-asia-invest-ratios,Banking Services
Avenir Wellness Solutions,https://www.investing.com/equities/cure-pharmaceutical-holding-corp-ratios,Software & IT Services
Qrons,https://www.investing.com/equities/qrons-ratios,Biotechnology & Medical Research
Tivic Health Systems,https://www.investing.com/equities/tivic-health-systems-ratios,Healthcare Equipment & Supplies
Shorepower Tech,https://www.investing.com/equities/united-states-basketball-league-inc-ratios,Electrical Utilities & IPPs
Rathdowney Resources,https://www.investing.com/equities/rathdowney-resources-ltd-ratios?cid=52293,Metals & Mining
Global Innovative Platforms,https://www.investing.com/equities/technoconcepts-inc-ratios,Investment Holding Companies
Tingo Group,https://www.investing.com/equities/micronet-enertec-technologies-inc-ratios,Financial Technology (Fintech) & Infrastructure
Totaligent,https://www.investing.com/equities/alltemp-ratios,Software & IT Services
Marvion,https://www.investing.com/equities/bonanza-goldfields-ratios,Software & IT Services
Ameriwest Lithium,https://www.investing.com/equities/oakley-ventures-ratios?cid=1177448,Metals & Mining
Quoin Pharmaceuticals DRC,https://www.investing.com/equities/cellect-biotechnology-adr-ratios,Biotechnology & Medical Research
Green Leaf Innovations,https://www.investing.com/equities/gold-coast-mining-fl-ratios,Food & Tobacco
Identa,https://www.investing.com/equities/identa-corp-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
VNUE,https://www.investing.com/equities/vnue-ratios,Media & Publishing
South Beach Spirits,https://www.investing.com/equities/south-beach-spirits-inc-ratios,Real Estate Operations
CompuMed,https://www.investing.com/equities/compumed-ratios,Healthcare Providers & Services
cbdMD,https://www.investing.com/equities/cbdmd-prf-ratios,Pharmaceuticals
China Ivy School,https://www.investing.com/equities/china-ivy-school-ratios,"School, College & University"
Windfall Geotek Inc,https://www.investing.com/equities/majescor-resources-inc.-ratios?cid=1172658,Metals & Mining
cbdMD,https://www.investing.com/equities/level-brands-ratios,Pharmaceuticals
Brenmiller Energy,https://www.investing.com/equities/brenmiller-energy-ratios,Renewable Energy
Liquid Avatar Technologies,https://www.investing.com/equities/torino-power-solutions-inc-ratios?cid=995732,Software & IT Services
Aclarion,https://www.investing.com/equities/aclarion-ratios,Biotechnology & Medical Research
Toughbuilt Industries,https://www.investing.com/equities/toughbuilt-industries-ratios,Household Goods
Tharimmune,https://www.investing.com/equities/hillstream-biopharma-ratios,Biotechnology & Medical Research
Yuenglings Ice Cream,https://www.investing.com/equities/hohme-ratios,Software & IT Services
Stock Trend Capital,https://www.investing.com/equities/world-class-extractions-inc-ratios?cid=1129432,Investment Banking & Investment Services
Unique Logistics International,https://www.investing.com/equities/innocap-ratios,Freight & Logistics Services
Wins Finance Holdings,https://www.investing.com/equities/sino-mercury-acquisition-corp-ratios,Investment Banking & Investment Services
SOL Global,https://www.investing.com/equities/kitrinor-metals-inc-ratios?cid=1096200,Investment Banking & Investment Services
InMed Pharmaceuticals,https://www.investing.com/equities/inmed-pharmaceuticals-inc-ratios,Biotechnology & Medical Research
Royale Energy,https://www.investing.com/equities/royale-energy-ratios,Oil & Gas
China Shouguan Investment Holding Group,https://www.investing.com/equities/china-shouguan-ratios,Metals & Mining
Astika Holdings,https://www.investing.com/equities/astika-holdings-ratios,Investment Holding Companies
Silver Buckle Mines,https://www.investing.com/equities/silver-buckle-mines-ratios,Metals & Mining
Scworx,https://www.investing.com/equities/alliance-mma-inc-ratios,Professional & Commercial Services
Tenon Medical,https://www.investing.com/equities/tenon-medical-ratios,Healthcare Equipment & Supplies
Boqii,https://www.investing.com/equities/boqii-holding-ltd-ratios,Specialty Retailers
Asia Pptys Inc,https://www.investing.com/equities/asia-pptys-inc-ratios,Real Estate Operations
Agile Thrpe,https://www.investing.com/equities/agile-thrpe-ratios,Biotechnology & Medical Research
Aptevo Therapeutics,https://www.investing.com/equities/aptevo-therapeutics-inc-ratios,Biotechnology & Medical Research
AgriFORCE Growing Systems,https://www.investing.com/equities/agriforce-growing-systems-ratios,Pharmaceuticals
Strake,https://www.investing.com/equities/gh-capital-ratios,Software & IT Services
Avarone Metals,https://www.investing.com/equities/remstar-resources-ltd-ratios,Metals & Mining
GreenBank Capital Inc,https://www.investing.com/equities/greenbank-capital-inc-ratios?cid=1173214,Investment Banking & Investment Services
Stevia Corp,https://www.investing.com/equities/stevia-corp-ratios,Food & Tobacco
My Size,https://www.investing.com/equities/my-size-inc-ratios,Software & IT Services
IT Tech Packaging,https://www.investing.com/equities/orient-paper-ratios,Paper & Forest Products
Via Optronics,https://www.investing.com/equities/via-optronics-ag-ratios,Semiconductors & Semiconductor Equipment
Digital Media Solutions,https://www.investing.com/equities/digital-media-solutions-inc-ratios,Media & Publishing
N2OFF,https://www.investing.com/equities/save-foods-ratios,Chemicals
Kelyniam Global,https://www.investing.com/equities/kelyniam-global-ratios,Healthcare Equipment & Supplies
Entourage Health,https://www.investing.com/equities/aumento-capital-v-corp-ratios?cid=1123353,Pharmaceuticals
Hypha Labs,https://www.investing.com/equities/digipath-ratios,Food & Tobacco
Eloxx Pharma,https://www.investing.com/equities/senesco-tech-ratios,Biotechnology & Medical Research
Hop-On Inc,https://www.investing.com/equities/hop-on-inc-ratios,Software & IT Services
Medavail Holdings,https://www.investing.com/equities/myos-corpor-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
Cyclacel,https://www.investing.com/equities/cyclacel-pharmaceuticals-ratios,Biotechnology & Medical Research
Innovative Payment Solutions Inc,https://www.investing.com/equities/qpagos-ratios,Professional & Commercial Services
CohBar,https://www.investing.com/equities/cohbar-ratios,Biotechnology & Medical Research
Seelos Therapeutics,https://www.investing.com/equities/apricus-biosciences-ratios,Pharmaceuticals
CarbonMeta Tech,https://www.investing.com/equities/coroware-inc-ratios,Professional & Commercial Services
BB Liquidating B,https://www.investing.com/equities/bd-liquidating-b-inc.-ratios,Investment Holding Companies
ENDRA Life Sciences,https://www.investing.com/equities/endra-life-sciences-ratios,Biotechnology & Medical Research
Dryworld Brands,https://www.investing.com/equities/nexus-energy-ratios,Specialty Retailers
Xalles,https://www.investing.com/equities/xalles-ratios,Financial Technology (Fintech) & Infrastructure
RespireRx Pharma,https://www.investing.com/equities/cortex-pharm-inc-ratios,Biotechnology & Medical Research
Novus Acquisition,https://www.investing.com/equities/novus-acquisition-ratios,Insurance
Cyanotech,https://www.investing.com/equities/cyanotech-corp-ratios,Pharmaceuticals
American Green,https://www.investing.com/equities/tranzbyte-corporatio-ratios,Food & Drug Retailing
Galmed Pharma,https://www.investing.com/equities/galmed-phar-ratios,Biotechnology & Medical Research
Dnd Technologies,https://www.investing.com/equities/dnd-technologies-ratios,Semiconductors & Semiconductor Equipment
NanoVibronix,https://www.investing.com/equities/nanovibronix-ratios,Healthcare Equipment & Supplies
Staffing 360,https://www.investing.com/equities/staffing-360-ratios,Professional & Commercial Services
WestMountain Gold,https://www.investing.com/equities/westmtn-gold-inc-ratios,Metals & Mining
Centaurus Energy Inc,https://www.investing.com/equities/madalena-ventures-inc-ratios?cid=52479,Oil & Gas
Leafbuyer Tech,https://www.investing.com/equities/leafbuyer-tech-ratios,Healthcare Equipment & Supplies
C-Bond Systems,https://www.investing.com/equities/c-bond-systems-ratios,Chemicals
Strategic Acquis,https://www.investing.com/equities/strategic-acquis-ratios,Investment Holding Companies
AREV Brands,https://www.investing.com/equities/arev-brands-ratios?cid=1131114,Food & Tobacco
Curo Group,https://www.investing.com/equities/curo-group-holdings-ratios,Banking Services
Marvel Discovery,https://www.investing.com/equities/international-montoro-resources-inc-ratios?cid=51921,Metals & Mining
Finch Therapeutics Group,https://www.investing.com/equities/finch-therapeutics-group-ratios,Biotechnology & Medical Research
Snakes Lattes,https://www.investing.com/equities/amfil-technologies-ratios,Hotels & Entertainment Services
Novus Robotics,"https://www.investing.com/equities/novus-robotics,-inc-ratios","Machinery, Tools, Heavy Vehicles, Trains & Ships"
Ethema Health,https://www.investing.com/equities/ethema-health-ratios,Healthcare Providers & Services
Cannabis Sativa,"https://www.investing.com/equities/cannabis-sativa,-inc-ratios",Software & IT Services
Green Giant,https://www.investing.com/equities/china-hgs-real-estate-ratios,Real Estate Operations
Non-Invasive Monitoring,https://www.investing.com/equities/non-invasive-monitoring-ratios,Investment Holding Companies
3Power Energy,https://www.investing.com/equities/3power-energy-ratios,Electrical Utilities & IPPs
Kona Gold Solutions,https://www.investing.com/equities/union-equity-inc-ratios,Beverages
Thermogenesis Holdings,https://www.investing.com/equities/thermogenesis-corp-ratios,Office Equipment
Viper Networks Inc,https://www.investing.com/equities/viper-networks-inc-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
Radient Tech,https://www.investing.com/equities/radient-technologies-inc-ratios?cid=994761,Pharmaceuticals
Qed Connect,https://www.investing.com/equities/qed-connect-ratios,Food & Tobacco
Multicorp Intl Inc.,https://www.investing.com/equities/multicorp-intl-inc.-ratios,Pharmaceuticals
Blue Star Opportunities,https://www.investing.com/equities/blue-star-opportunities-ratios,Paper & Forest Products
Assure Holdings,https://www.investing.com/equities/assure-holdings-ratios,Healthcare Providers & Services
American Rebel Holdings,https://www.investing.com/equities/american-rebel-holdings-ratios,Aerospace & Defense
Nexteligent Holdings,https://www.investing.com/equities/efftec-intl-inc-ratios,Software & IT Services
Green Star Products,https://www.investing.com/equities/green-star-products-ratios,Renewable Energy
Elray Resources,"https://www.investing.com/equities/elray-resources,-inc-ratios",Software & IT Services
Exxe Inc,https://www.investing.com/equities/telecorp-inc-ratios,Financial Technology (Fintech) & Infrastructure
Infrax Systems,https://www.investing.com/equities/infrax-systems-ratios,Software & IT Services
Windtree Therapeutics,https://www.investing.com/equities/discovery-laboratories-inc-ratios,Biotechnology & Medical Research
ABV Consulting,https://www.investing.com/equities/abv-consulting-ratios,Media & Publishing
Isracann Biosciences Inc,https://www.investing.com/equities/atlas-cloud-enterprises-inc-ratios?cid=1057334,Pharmaceuticals
Cannonau,https://www.investing.com/equities/pacific-blue-energy-ratios,Specialty Retailers
Multiplan,https://www.investing.com/equities/multiplan-wnt-ratios,Professional & Commercial Services
Avvaa World Hlthcr,https://www.investing.com/equities/avvaa-world-hlthcr-ratios,Healthcare Providers & Services
Intellipharmaceutics,https://www.investing.com/equities/intellipharmaceutics-international-ratios?cid=16385,Pharmaceuticals
Hydromer,https://www.investing.com/equities/hydromer-ratios,Chemicals
CanaQuest Medical,https://www.investing.com/equities/canaquest-medical-ratios,Pharmaceuticals
Indoor Harvest,https://www.investing.com/equities/indoor-harvest-ratios,Healthcare Providers & Services
Dynatronics,https://www.investing.com/equities/dynatronics-corp-ratios,Healthcare Equipment & Supplies
Kallo,https://www.investing.com/equities/kallo-inc-ratios,Healthcare Equipment & Supplies
Medaro Mining,https://www.investing.com/equities/medaro-mining-ratios?cid=1184895,Metals & Mining
MMEX Resources,https://www.investing.com/equities/mmex-resources-corp-ratios,Oil & Gas
MetaWorks Platforms,https://www.investing.com/equities/icox-innovations-ratios,Financial Technology (Fintech) & Infrastructure
Greenlane,https://www.investing.com/equities/greenlane-holdings-inc-ratios,Food & Drug Retailing
Acura Pharma,https://www.investing.com/equities/acura-pharmaceuticals-ratios,Biotechnology & Medical Research
NightFood,https://www.investing.com/equities/nightfood-ratios,Food & Tobacco
American Health Protection,https://www.investing.com/equities/ewellness-ratios,Healthcare Providers & Services
Salarius Pharmaceuticals,https://www.investing.com/equities/flex-pharma-inc-ratios,Biotechnology & Medical Research
Panbela Therapeutics,https://www.investing.com/equities/sun-biopharma-inc-ratios,Biotechnology & Medical Research
Star Jets,https://www.investing.com/equities/star-jets-ratios,Passenger Transportation Services
Bluesky Digital,https://www.investing.com/equities/gunpowder-capital-corp-ratios?cid=1196251,Financial Technology (Fintech) & Infrastructure
Rubicon Tech,https://www.investing.com/equities/rubicon-tech-ratios,Metals & Mining
Alternet Systems Inc,https://www.investing.com/equities/alternet-systems-inc-ratios,Software & IT Services
Nemaura Medical,https://www.investing.com/equities/nemaura-medical-inc-ratios,Healthcare Equipment & Supplies
FUNR,https://www.investing.com/equities/cuba-beverage-co-ratios,Investment Holding Companies
Galore Resources,https://www.investing.com/equities/galore-resources-inc-ratios?cid=51772,Metals & Mining
Goldgroup Mining Inc,https://www.investing.com/equities/goldgroup-mining-inc-mx-ratios?cid=52208,Metals & Mining
Trucept,https://www.investing.com/equities/trucept-ratios,Professional & Commercial Services
Telkonet Inc,https://www.investing.com/equities/telkonet-inc-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
Minco Capital,https://www.investing.com/equities/minco-gold-corp-ratios?cid=34426,Metals & Mining
Modern Mobility Aids,https://www.investing.com/equities/modern-mobility-aids-ratios,Healthcare Providers & Services
China Changjiang Mining,https://www.investing.com/equities/china-changjiang-mining-new-energy-ratios,Electrical Utilities & IPPs
Eastside Distilling,https://www.investing.com/equities/eastside-distilling-ratios,Beverages
Eq Energy Drink,https://www.investing.com/equities/eq-energy-drink-ratios,Beverages
Pasinex Resources,https://www.investing.com/equities/pasinex-resources-ltd-ratios?cid=1196683,Metals & Mining
SVB,https://www.investing.com/equities/svb-financial-gro-ratios,Banking Services
Mitesco Inc,https://www.investing.com/equities/trunity-holdings-ratios,Healthcare Providers & Services
Megola Inc,https://www.investing.com/equities/megola-inc-ratios,Personal & Household Products & Services
Paxmedica,https://www.investing.com/equities/paxmedica-inc-ratios,Biotechnology & Medical Research
Lifeline Biot,https://www.investing.com/equities/lifeline-biot-ratios,Biotechnology & Medical Research
King Resources Inc,https://www.investing.com/equities/king-resources-inc-ratios,Professional & Commercial Services
Abound Energy,https://www.investing.com/equities/zinc8-energy-solutions-inc-ratios,"Machinery, Tools, Heavy Vehicles, Trains & Ships"
Mineralrite Corporat,https://www.investing.com/equities/mineralrite-corporat-ratios,Metals & Mining
American Lithium Minerals,https://www.investing.com/equities/american-lithium-min-ratios,Metals & Mining
Medinah Minerals Inc,https://www.investing.com/equities/medinah-minerals-inc-ratios,Metals & Mining
1847 Holdings LLC,https://www.investing.com/equities/1847-holdings-llc-ratios,Specialty Retailers
All Things Mobile Analytic Inc,https://www.investing.com/equities/toron-inc-ratios,Software & IT Services
Genufood Energy,https://www.investing.com/equities/genufood-energy-ratios,Investment Holding Companies
Invitro,https://www.investing.com/equities/invitro-ratios,Pharmaceuticals
Voice Assist Inc,https://www.investing.com/equities/voice-assist-inc-ratios,Software & IT Services
Bone Biologics,https://www.investing.com/equities/bone-biologics-corp-ratios,Healthcare Equipment & Supplies
Excelsior Solutions,https://www.investing.com/equities/bryn-resources-ratios,Software & IT Services
GBT Technologies,https://www.investing.com/equities/forex-intl-trading-ratios,Software & IT Services
CLST Holdings,https://www.investing.com/equities/clst-holdings-ratios,Investment Holding Companies
Branded Legacy Inc,https://www.investing.com/equities/plad-inc-ratios,Food & Tobacco
Stereo Vision,https://www.investing.com/equities/stereo-vision-ratios,Media & Publishing
Inspire Veterinary Partners,https://www.investing.com/equities/inspire-veterinary-partners-ratios,Healthcare Providers & Services
Beyond Commerce,https://www.investing.com/equities/beyond-commerce-ratios,Software & IT Services
NextTrip,"https://www.investing.com/equities/neurotrope,-inc.-ratios",Biotechnology & Medical Research
"Eco-Tek Group, Inc.","https://www.investing.com/equities/eco-tek-group,-inc.-ratios",Investment Holding Companies
Lzg International,https://www.investing.com/equities/lzg-international-inc-ratios,Software & IT Services
Lmp Auto,https://www.investing.com/equities/lmp-automotive-holdings-inc-ratios,Specialty Retailers
Imd Companies,https://www.investing.com/equities/imd-companies-ratios,Investment Holding Companies
Infinity,https://www.investing.com/equities/infinity-pharmaceuticals-ratios,Biotechnology & Medical Research
Cgrowth Capital Inc,https://www.investing.com/equities/cgrowth-capital-inc-ratios,Investment Banking & Investment Services
Gemini Global,https://www.investing.com/equities/gemini-global-ratios,Food & Drug Retailing
